elapsed_s,x_g,y_g,z_g,writing,word,newline
9.6149,-0.0080,1.0270,0.2990,1,fox,0
9.6355,0.2680,1.1040,-0.1920,1,fox,0
9.6600,0.1890,0.9350,-0.0780,1,fox,0
9.6805,0.4180,1.0300,-0.0370,1,fox,0
9.6968,0.5690,0.8760,0.5710,1,fox,0
9.7174,0.3900,0.9760,-0.0800,1,fox,0
9.7379,0.5690,0.8600,0.1050,1,fox,0
9.7583,0.2810,0.9580,0.1210,1,fox,0
9.7789,0.2510,0.9340,0.2490,1,fox,0
9.7992,0.1160,0.9550,0.0810,1,fox,0
9.8198,0.2270,0.9200,0.2150,1,fox,0
9.8361,0.4300,0.8190,0.1990,1,fox,0
9.8567,0.5510,0.8030,0.0310,1,fox,0
9.8771,0.5320,1.1560,0.0890,1,fox,0
9.8976,0.1850,0.9380,0.1710,1,fox,0
9.9180,0.4130,0.9800,-0.0500,1,fox,0
9.9385,0.4650,0.9540,0.0580,1,fox,0
9.9590,0.4580,0.9560,0.1910,1,fox,0
9.9795,0.3520,0.8960,-0.0890,1,fox,0
9.9999,0.2190,0.9580,0.0060,1,fox,0
10.0163,0.4140,1.0230,0.0830,1,fox,0
10.0368,0.3120,0.9970,0.1600,1,fox,0
10.0573,0.4160,0.8040,0.1640,1,fox,0
10.0777,0.5140,0.8140,0.1330,1,fox,0
10.0982,0.4520,1.1040,0.0110,1,fox,0
10.1187,0.1970,0.9820,0.0960,1,fox,0
10.1392,0.2340,0.9980,-0.1110,1,fox,0
10.1557,0.3010,0.9760,0.3190,1,fox,0
10.1760,0.2080,0.9830,0.4340,1,fox,0
10.1965,0.3190,0.7880,0.2240,1,fox,0
10.2170,0.4980,0.9620,-0.0500,1,fox,0
10.2375,0.4650,0.9550,-0.2400,1,fox,0
10.2580,0.4230,0.9950,-0.0450,1,fox,0
10.2784,0.3430,1.0840,-0.0270,1,fox,0
10.2989,0.1850,1.3140,0.3710,1,fox,0
10.3235,-0.3210,1.3540,-0.0320,1,fox,0
10.3440,0.0510,1.2820,-0.0220,1,fox,0
10.3604,0.8610,0.4290,0.2410,1,fox,0
10.3809,1.1060,0.3960,0.3160,1,fox,0
10.4013,0.6920,0.2950,0.2190,1,fox,0
10.4218,-0.1190,0.9350,0.0680,1,fox,0
10.4423,0.4800,0.5010,0.2640,1,fox,0
10.4627,0.4910,0.4790,0.1180,1,fox,0
10.4832,0.2240,0.6430,0.1110,1,fox,0
10.4997,0.4000,0.7680,0.1820,1,fox,0
10.5201,1.1880,1.1350,0.1620,1,fox,0
10.5407,0.5940,1.4930,0.1330,0,,0
10.5611,0.1780,0.7510,0.1870,0,,0
10.5815,0.3540,0.8900,0.0710,0,,0
10.6020,0.1610,1.2150,0.0630,0,,0
10.6184,0.1600,0.9670,0.0980,0,,0
10.6389,0.3370,0.9280,0.1940,0,,0
10.6593,0.5300,0.8840,0.2030,0,,0
10.6798,0.4820,0.9040,0.1450,0,,0
10.7003,0.3360,0.9690,0.1330,0,,0
10.7207,0.2480,1.0710,0.1460,0,,0
10.7372,0.3400,0.9060,0.1570,0,,0
10.7577,0.3980,0.9240,0.1330,1,,0
10.7781,0.3690,0.9220,0.1410,1,,0
