elapsed_s,x_g,y_g,z_g,writing,word,newline
9.2568,0.2010,0.9520,0.2910,1,the,0
9.2773,0.2720,0.9830,0.2190,1,the,0
9.2978,0.3600,1.0520,0.5210,1,the,0
9.3183,0.2620,1.0520,-0.2100,1,the,0
9.3388,0.3440,0.9530,0.0270,1,the,0
9.3593,0.3750,1.0830,0.0690,1,the,0
9.3797,0.0210,1.0980,0.3000,1,the,0
9.3961,0.3860,0.7890,0.2690,1,the,0
9.4165,0.4830,0.8330,0.2210,1,the,0
9.4371,0.5630,0.7410,0.2540,1,the,0
9.4575,0.4800,0.8580,-0.0160,1,the,0
9.4780,0.1430,0.8880,0.1390,1,the,0
9.4985,0.1240,1.0170,0.3850,1,the,0
9.5190,0.2540,0.9520,0.2750,1,the,0
9.5353,0.3910,0.9540,0.2310,1,the,0
9.5559,0.2800,0.9820,0.1310,1,the,0
9.5763,0.2310,1.0070,0.0640,1,the,0
9.5968,0.1700,1.0490,0.1610,1,the,0
9.6172,0.2860,0.9160,0.1770,1,the,0
9.6377,0.5140,0.8000,0.2010,1,the,0
9.6541,0.4950,0.9910,0.1240,1,the,0
9.6746,0.3570,0.9320,-0.0010,1,the,0
9.6950,0.1480,0.9500,0.5460,1,the,0
9.7155,0.1540,1.0120,0.4590,1,the,0
9.7361,0.0850,0.9090,0.3430,1,the,0
9.7565,0.2460,1.0540,0.0790,1,the,0
9.7770,0.2360,0.9880,0.0900,1,the,0
9.7975,0.2460,0.9620,-0.0040,1,the,0
9.8180,0.2470,0.9780,0.2160,1,the,0
9.8344,0.4610,0.8060,0.2220,1,the,0
9.8548,0.4890,0.8610,0.2610,1,the,0
9.8753,0.0850,1.0070,0.3470,1,the,0
9.8960,0.1010,0.9930,0.1780,1,the,0
9.9163,0.2800,0.9830,0.1740,1,the,0
9.9327,0.2620,1.0070,0.2870,1,the,0
9.9532,0.3090,0.9790,0.1090,1,the,0
9.9736,0.2770,0.9490,-0.0080,1,the,0
9.9941,0.3880,0.8620,0.1850,1,the,0
10.0145,0.4610,0.8200,-0.0100,1,the,0
10.0350,0.2640,1.0030,0.1170,1,the,0
10.0555,0.2000,0.9910,0.3890,1,the,0
10.0760,0.1620,0.9830,-0.0570,1,the,0
10.0965,0.3410,1.0340,0.2310,1,the,0
10.1170,0.1890,0.9750,0.1190,1,the,0
10.1334,0.1930,0.9680,0.2710,1,the,0
10.1538,0.2140,0.9610,0.1710,1,the,0
10.1743,0.2330,0.9660,0.2750,1,the,0
10.1948,0.2290,0.9920,0.2370,1,the,0
10.2153,0.2730,0.9470,0.0720,1,the,0
10.2357,0.2920,0.8750,0.0470,1,the,0
10.2521,0.1710,1.0320,0.1300,1,the,0
10.2726,0.2240,0.9560,0.0900,1,the,0
10.2931,0.2890,0.9240,0.2100,1,the,0
10.3135,0.4400,0.8130,0.2160,1,the,0
10.3340,0.4260,0.8480,0.1930,1,the,0
10.3545,0.3930,0.9820,0.1000,1,the,0
10.3709,0.1040,1.0350,0.1560,1,the,0
10.3913,0.1460,1.0720,0.1760,1,the,0
10.4118,0.2720,0.9410,0.0530,1,the,0
10.4323,0.2710,0.9440,0.0860,1,the,0
10.4528,0.2930,0.9450,0.1940,1,the,0
10.4733,0.2510,0.9330,0.1910,1,the,0
10.4897,0.3680,0.8640,0.1590,1,the,0
10.5103,0.4680,0.8270,-0.0200,1,the,0
10.5306,0.3560,0.9330,0.1870,1,the,0
10.5511,0.1720,1.0250,0.3050,1,the,0
10.5716,0.3020,1.0190,0.1600,1,the,0
10.5921,0.3340,0.9940,-0.0890,1,the,0
10.6126,0.2320,1.0860,0.1840,1,the,0
10.6330,0.0200,1.1670,0.1470,1,the,0
10.6535,-0.1710,1.3340,0.3970,1,the,0
10.6739,-0.2360,1.1550,0.2890,1,the,0
10.6945,-0.0730,1.2970,0.1440,1,the,0
10.7150,0.4830,0.6600,-0.0370,1,the,0
10.7354,1.0480,0.5340,-0.0960,1,the,0
10.7559,0.6830,0.6390,0.1320,1,the,0
10.7764,0.4720,0.7020,0.2300,1,the,0
