elapsed_s,x_g,y_g,z_g,writing,word,newline
9.1913,0.4030,0.7970,0.5170,0,,0
9.2077,0.3100,0.7990,0.5570,0,,0
9.2281,0.2530,0.7640,0.5400,0,,0
9.2487,0.2440,0.7420,0.5530,0,,0
9.2691,0.2060,0.7690,0.5530,0,,0
9.2896,0.2810,0.8200,0.5720,0,,0
9.3100,0.3410,0.8830,0.5550,0,,0
9.3265,0.3240,0.9120,0.4830,0,,0
9.3469,0.1940,0.8340,0.4670,0,,0
9.3674,0.2620,0.7830,0.4240,0,,0
9.3879,0.2830,0.8560,0.4980,0,,0
9.4084,0.2510,0.9450,0.4620,0,,0
9.4288,0.1550,0.9190,0.4930,0,,0
9.4452,0.2080,0.8980,0.5010,0,,0
9.4657,0.1890,0.8500,0.5520,0,,0
9.4862,0.2000,0.8090,0.5340,0,,0
9.5067,0.2860,0.8430,0.5290,0,,0
9.5272,0.2740,0.8380,0.4980,0,,0
9.5435,0.3130,0.8310,0.4880,0,,0
9.5640,0.2380,0.8520,0.4800,0,,0
9.5846,0.2070,0.8760,0.4410,0,,0
9.6049,0.1940,0.9120,0.4700,0,,0
9.6255,0.1940,0.8540,0.5210,0,,0
9.6459,0.2490,0.8420,0.5290,0,,0
9.6623,0.2750,0.9080,0.4980,0,,0
9.6829,0.1430,0.9020,0.4930,0,,0
9.7033,0.0980,0.9500,0.4870,0,,0
9.7237,0.1500,0.8610,0.5150,0,,0
9.7442,0.2320,0.7860,0.5250,0,,0
9.7647,0.2250,0.8320,0.5330,0,,0
9.7811,0.2910,0.7170,0.5690,0,,0
9.8015,0.2640,0.7870,0.5410,0,,0
9.8219,0.2380,0.7770,0.5270,0,,0
9.8425,0.2420,0.8440,0.5090,0,,0
9.8632,0.2200,0.8520,0.5040,1,quick,0
9.8834,0.2290,0.8700,0.4710,1,quick,0
9.8999,0.2110,0.9130,0.4600,1,quick,0
9.9203,0.1790,0.8720,0.4980,1,quick,0
9.9408,0.2000,0.8530,0.5070,1,quick,0
9.9613,0.2050,0.8530,0.5020,1,quick,0
9.9817,0.2170,0.8820,0.4890,1,quick,0
9.9982,0.1860,0.8510,0.4990,1,quick,0
10.0187,0.1920,0.8540,0.4980,1,quick,0
10.0391,0.2000,0.8660,0.4840,1,quick,0
10.0624,0.2020,0.8520,0.4890,1,quick,0
10.0800,0.1900,0.9090,0.4720,1,quick,0
10.1005,0.1680,0.8790,0.4770,1,quick,0
10.1170,0.2160,0.8540,0.4860,1,quick,0
10.1374,0.1870,0.8680,0.4660,1,quick,0
10.1579,0.1520,0.9320,0.4630,1,quick,0
10.1789,0.1570,0.8780,0.4380,1,quick,0
10.1989,0.2310,0.8730,0.4550,1,quick,0
10.2192,0.2710,0.8560,0.5240,1,quick,0
10.2357,0.2180,0.8960,0.4100,1,quick,0
10.2562,0.1370,0.8950,0.4280,1,quick,0
10.2767,0.2150,0.8950,0.4110,1,quick,0
10.2971,0.2660,0.8480,0.3710,1,quick,0
10.3178,0.2180,0.8320,0.4900,1,quick,0
10.3381,0.3590,0.9820,0.6950,1,quick,0
